route_id;station_from;station_to;Avg-cost
7486;850505;850308;300
7487;850505;830304;6716
7488;850505;830709;6716
7489;850505;831400;7120
7490;850505;831608;8194
7491;850505;833001;5254
7492;850505;833302;4626
7493;850505;833603;3698
7494;850505;834108;2361
7495;850505;835609;6413
7496;850505;837604;6413
7497;850505;837708;5857
7498;850505;843408;5857
7499;850505;844307;4012
7500;850505;860206;5254
7501;850505;852407;1419
7502;831608;854101;8599
7503;850505;853908;1419
7504;850505;853804;969
7505;850505;853306;355
7506;850505;853109;560
7507;850505;850007;164
7508;850505;852708;1092
7509;850505;850204;355
7510;850505;852200;710
7511;850505;851508;164
7512;850505;851207;164
7513;850505;850609;109
7514;850505;850401;232
7515;850505;854402;1679
7516;850505;853005;832
7517;865407;863907;1679
7518;865407;866403;1419
7519;865407;866306;1419
7520;865407;866109;1228
7521;865407;865801;355
7522;865407;865708;232
7523;865407;865407;27
7524;865407;865208;423
7525;865407;865106;710
7526;865407;865002;832
7527;865407;864902;1924
7528;865407;864809;1679
7529;865407;864300;1092
7530;831608;853804;8990
7531;865407;864002;1679
7532;865407;870405;5254
7533;865407;863806;1679
7534;865407;863308;1679
7535;865407;863100;1419
7536;865407;863007;1679
7537;865407;862502;3221
7538;865407;862409;3002
7539;865407;862305;2798
7540;865407;862201;3002
7541;865407;862108;1924
7542;865407;861302;3221
7543;865407;860206;1092
7544;865407;854402;5541
7545;865106;865002;164
7546;865407;864103;1228
7547;865407;874302;6716
7548;831608;854402;9306
7549;831608;860206;11920
7550;831608;861302;10417
7551;831608;862108;11769
7552;831608;862201;10909
7553;831608;862305;10909
7554;831608;862409;10909
7555;831608;862502;11289
7556;831608;863007;11769
7557;831608;863100;11920
7558;865407;875907;5857
7559;865407;875803;9306
7560;865407;875201;7866
7561;865407;870000;4626
7562;865407;871906;5254
7563;865407;853908;4967
7564;865407;871107;4312
7565;865407;871200;4626
7566;865407;871304;4626
7567;865407;871408;4626
7568;865407;875108;7866
7569;865407;871802;4967
7570;865407;874603;7120
7571;865407;872504;3221
7572;865407;872608;3221
7573;865407;872701;3221
7574;865407;873901;6716
7575;865407;874001;6716
7576;865407;870104;4626
7577;865407;871709;4967
7578;865002;862502;2361
7579;865002;865407;832
7580;865002;865208;423
7581;865002;865106;164
7582;865002;865002;27
7583;865002;864902;969
7584;865002;864809;832
7585;865002;864300;300
7586;865002;864103;355
7587;865002;864002;710
7588;865002;863907;832
7589;865002;863806;969
7590;865002;863308;710
7591;865002;852708;5254
7592;865002;863007;832
7593;865002;866109;2156
7594;865002;862409;2361
7595;865002;862305;2156
7596;865002;862201;2156
7597;865002;862108;1092
7598;865002;861302;2593
7599;865002;860206;232
7600;865002;854402;4967
7601;865002;854101;5541
7602;865002;853908;4012
7603;865002;853804;4626
7604;865002;853306;5254
7605;865002;853109;5541
7606;831805;870000;10001
7607;865002;863100;614
7608;865002;872504;2593
7609;865106;865208;232
7610;831805;870405;8599
7611;831805;871107;9698
7612;831805;871200;10001
7613;831805;871304;10001
7614;865002;875907;4967
7615;865002;875803;8990
7616;865002;875201;7120
7617;865002;875108;7120
7618;865002;874603;6413
7619;865002;874302;6413
7620;865002;874001;6109
7621;865002;873901;6109
7622;865002;865708;1092
7623;865002;871200;4012
7624;865002;852407;4967
7625;865002;866306;2361
7626;865002;866403;2156
7627;865002;870000;4012
7628;865002;870104;4012
7629;865002;872701;2361
7630;865002;871107;3698
7631;865002;872608;2593
7632;865002;871304;4012
7633;865002;871408;4012
7634;865002;871709;4312
7635;865002;871802;4312
7636;865002;871906;4312
7637;865002;865801;1228
7638;865002;870405;4626
7639;850308;872608;3425
7640;831805;874603;10417
7641;831805;875108;10909
7642;831805;875201;11289
7643;831805;875803;12122
7644;831805;875907;9698
7645;850308;875907;3221
7646;850308;875803;6716
7647;850308;875201;4967
7648;850308;875108;4967
7649;850308;874603;4012
7650;850308;874302;4012
7651;850308;874001;3698
7652;865002;853005;5254
7653;850308;872701;3425
7654;831805;873901;10001
7655;850308;872504;3425
7656;850308;871906;4012
7657;850308;871802;4012
7658;850308;871709;4012
7659;850308;871408;3698
7660;850308;871304;3698
7661;850308;871200;3698
7662;850308;871107;3221
7663;850308;870405;2156
7664;832808;830304;1092
7665;832808;830709;969
7666;832808;831400;1092
7667;832808;831608;2798
7668;850308;873901;3698
7669;865002;833302;8990
7670;865002;852200;5857
7671;865002;851508;5541
7672;865002;851207;5541
7673;865002;850609;5254
7674;865002;850401;5254
7675;865002;850308;5254
7676;865002;850204;5254
7677;865002;850007;5254
7678;865002;844307;5254
7679;865002;843408;6716
7680;865002;837708;9306
7681;865002;837604;8599
7682;865002;835609;8194
7683;831805;874302;10417
7684;831805;871408;10001
7685;831805;866403;12274
7686;831805;872701;10001
7687;831805;872608;10001
7688;831805;872504;10001
7689;831805;871906;10417
7690;865002;834108;7120
7691;831805;871709;10417
7692;865002;833603;8194
7693;865002;830304;10909
7694;865002;830709;10909
7695;865002;831400;11289
7696;865002;831608;11920
7697;865002;833001;9698
7698;831805;874001;10001
7699;831805;871802;10417
7700;865106;831400;11289
7701;865106;850401;5254
7702;865106;850308;5254
7703;865106;850204;5541
7704;865106;850007;5254
7705;865106;844307;5254
7706;865106;843408;6716
7707;865106;837708;9306
7708;865106;837604;8990
7709;865106;835609;8194
7710;865106;834108;7120
7711;865106;833603;8194
7712;865106;833302;9306
7713;850505;874302;3698
7714;865106;831608;12122
7715;865106;851508;5541
7716;865106;830709;11289
7717;865106;830304;11289
7718;850505;871200;3425
7719;850505;871304;3698
7720;850505;871408;3698
7721;850505;871709;4012
7722;850505;871802;4012
7723;850505;871906;4012
7724;850505;872504;3425
7725;850505;872608;3425
7726;850505;872701;3425
7727;850505;873901;3698
7728;831805;870104;10001
7729;865106;833001;9698
7730;865106;862108;1419
7731;864601;850308;5254
7732;865106;864902;1092
7733;865106;864809;1092
7734;865106;864300;423
7735;865106;864103;560
7736;865106;864002;832
7737;865106;863907;969
7738;865106;863806;1092
7739;865106;863308;969
7740;865106;863100;832
7741;865106;863007;969
7742;865106;862502;2593
7743;865106;862409;2361
7744;865106;850609;5541
7745;865106;853804;4626
7746;850505;874603;4012
7747;865106;852200;5857
7748;865106;852407;4967
7749;865106;852708;5254
7750;865106;853005;5541
7751;865106;862305;2361
7752;865106;853306;5541
7753;865106;862201;2361
7754;865106;853908;4312
7755;865106;854101;5857
7756;865106;854402;4967
7757;865106;860206;423
7758;865106;861302;2798
7759;865106;851207;5541
7760;865106;853109;5541
7761;831805;863907;10909
7762;831805;853908;8194
7763;831805;854101;7866
7764;831805;854402;8599
7765;831805;860206;11289
7766;831805;861302;9698
7767;831805;862108;10909
7768;831805;862201;10001
7769;831805;862305;10001
7770;831805;862409;10001
7771;831805;862502;10417
7772;831805;863007;10909
7773;831805;863100;11289
7774;850505;874001;3698
7775;831805;863806;10909
7776;831805;853109;7461
7777;831805;864002;10909
7778;831805;864103;11289
7779;831805;864300;11289
7780;831805;864809;11769
7781;831805;864902;11769
7782;831805;865002;11289
7783;831805;865106;11769
7784;831805;865208;11769
7785;831805;865407;11920
7786;831805;865708;11920
7787;831805;865801;11920
7788;831805;866109;12274
7789;831805;866306;12274
7790;831805;863308;11289
7791;831805;843408;11289
7792;850505;875108;4626
7793;850505;875201;4967
7794;850505;875803;6413
7795;850505;875907;3221
7796;831805;830304;614
7797;831805;830709;710
7798;831805;831400;969
7799;831805;831608;1228
7800;831805;833001;2798
7801;831805;833302;3221
7802;831805;833603;4312
7803;831805;834108;5541
7804;831805;835609;4967
7805;831805;853804;7866
7806;831805;850609;7120
7807;865106;865106;27
7808;831805;853005;7866
7809;831805;852708;8194
7810;831805;852407;8194
7811;831805;852200;6716
7812;831805;837604;4012
7813;831805;851207;7120
7814;831805;837708;3425
7815;831805;850401;7461
7816;831805;850308;7120
7817;831805;850204;7120
7818;831805;850007;7461
7819;831805;844307;10001
7820;831805;853306;7461
7821;831805;851508;7461
7822;864103;875803;8599
7823;836601;865407;6413
7824;864404;864902;560
7825;836601;865801;6716
7826;864601;850609;5541
7827;836601;866306;7461
7828;836601;866403;7461
7829;836601;870000;6716
7830;836601;870104;6716
7831;836601;870405;5254
7832;836601;871107;6413
7833;836601;871200;6716
7834;864103;871408;4012
7835;864103;875907;4967
7836;836601;865002;5857
7837;864103;875201;7120
7838;864103;875108;7120
7839;864103;874603;6413
7840;864103;874302;6109
7841;864103;874001;6109
7842;864103;873901;6109
7843;864103;872701;2361
7844;864103;872608;2361
7845;864103;872504;2593
7846;864103;871906;4312
7847;864103;871802;4312
7848;864207;875907;4967
7849;836601;871304;6716
7850;836601;862502;5254
7851;836601;853005;3221
7852;836601;853109;3425
7853;836601;853306;3698
7854;836601;853804;4312
7855;836601;853908;4626
7856;836601;854101;4312
7857;836601;854402;4967
7858;836601;860009;5541
7859;836601;860206;5541
7860;836601;861302;5541
7861;836601;862108;4967
7862;836601;862201;5254
7863;836601;865208;6109
7864;836601;862409;5254
7865;836601;865106;5857
7866;836601;863007;5254
7867;836601;863100;5541
7868;836601;863308;5541
7869;836601;863806;4967
7870;836601;863907;5254
7871;836601;864002;5254
7872;836601;864103;5857
7873;836601;864207;5541
7874;836601;864300;5541
7875;836601;864809;6109
7876;836601;864902;6109
7877;864103;871304;4012
7878;836601;862305;5254
7879;864103;851207;5254
7880;864103;861302;2593
7881;864103;860206;109
7882;864103;854402;4967
7883;864103;854101;5541
7884;864103;853908;4012
7885;864103;853804;4312
7886;864103;853306;5254
7887;864103;853109;5254
7888;864103;853005;5254
7889;864103;852708;4967
7890;864103;852407;4626
7891;864103;871709;4312
7892;864103;851508;5254
7893;864103;862305;2156
7894;864103;850609;5254
7895;864103;850401;5254
7896;864103;850308;5254
7897;864103;850204;5254
7898;864103;850007;4967
7899;864103;844307;5254
7900;864103;843408;6716
7901;864103;837708;9306
7902;864103;837604;8599
7903;864103;835609;7866
7904;864103;834108;6716
7905;864103;833603;8194
7906;864103;852200;5541
7907;864103;864902;832
7908;864103;871200;3698
7909;864103;871107;3425
7910;864103;870405;4626
7911;864103;870104;4012
7912;864103;870000;4012
7913;864103;866403;2361
7914;864103;866306;2593
7915;864103;866109;2361
7916;864103;865801;1679
7917;864103;865708;1419
7918;864103;865407;1228
7919;864103;865208;710
7920;864103;862108;969
7921;864103;865002;355
7922;864103;862201;2156
7923;864103;864809;832
7924;864103;864300;164
7925;864103;864103;27
7926;864103;864002;614
7927;864103;863907;710
7928;864103;863806;832
7929;864103;863308;560
7930;864103;863100;423
7931;864103;863007;710
7932;864103;862502;2361
7933;864103;862409;2156
7934;836601;852200;4312
7935;864103;865106;560
7936;864207;862201;1924
7937;864207;864902;969
7938;864207;864809;832
7939;864207;864300;355
7940;864207;864103;355
7941;864207;864002;832
7942;864207;863907;969
7943;864207;863806;1092
7944;864207;863308;232
7945;864207;863100;109
7946;864207;863007;300
7947;864207;862502;2156
7948;836601;852708;3002
7949;864207;862305;1924
7950;864207;865208;969
7951;864207;862108;614
7952;864207;861302;2361
7953;864207;860206;300
7954;864207;854402;4626
7955;864207;854101;5254
7956;864207;853908;3698
7957;864207;853804;4312
7958;864207;853306;4967
7959;864207;853109;5254
7960;864207;853005;5254
7961;864207;852708;4967
7962;864207;852407;4626
7963;864207;862409;1924
7964;864207;871304;3698
7965;864207;875803;8599
7966;864207;875201;7120
7967;864207;875108;6716
7968;864207;874603;6109
7969;864207;874302;6109
7970;864207;874001;5857
7971;864207;873901;5857
7972;864207;872701;2156
7973;864207;872608;2156
7974;864207;872504;2156
7975;864207;871906;4012
7976;864207;871802;4012
7977;864207;865002;560
7978;864207;871408;3698
7979;864207;865106;710
7980;864207;871200;3698
7981;864207;871107;3221
7982;864207;870405;4312
7983;864207;870104;3698
7984;864207;870000;3698
7985;864207;866403;2593
7986;864207;866306;2798
7987;864207;866109;2593
7988;864207;865801;1679
7989;864207;865708;1679
7990;864207;865407;1419
7991;864207;851207;5254
7992;864207;871709;4012
7993;836601;835609;2798
7994;864207;852200;5541
7995;851207;852200;560
7996;851207;852407;1679
7997;851207;852708;1228
7998;851207;853005;969
7999;851207;853109;710
8000;836601;830304;6413
8001;836601;830709;6716
8002;836601;831400;6716
8003;836601;831608;7866
8004;836601;833001;4967
8005;836601;833302;5541
8006;851207;851207;27
8007;836601;834108;5541
8008;851207;850609;109
8009;836601;837604;3698
8010;836601;837708;4312
8011;836601;843408;5541
8012;836601;844307;4012
8013;836601;850007;3698
8014;836601;850204;4012
8015;836601;850308;3698
8016;836601;850401;3698
8017;836601;850609;4012
8018;836601;851207;4012
8019;836601;851508;4012
8020;864103;831608;11920
8021;836601;833603;6413
8022;864207;833001;9306
8023;836601;852407;2593
8024;864207;850609;4967
8025;864207;850401;4967
8026;864207;850308;4967
8027;864207;850204;4967
8028;864207;850007;4967
8029;864207;844307;4967
8030;864207;843408;6413
8031;864207;837708;8990
8032;864207;837604;8599
8033;864207;835609;7866
8034;864207;834108;6716
8035;851207;851508;164
8036;864207;833302;8990
8037;864207;851508;5254
8038;864207;831608;11920
8039;864207;831400;10909
8040;864207;830709;10909
8041;864207;830304;10909
8042;851207;837604;6413
8043;851207;837708;5857
8044;851207;843408;5857
8045;851207;844307;4312
8046;851207;850007;355
8047;851207;850204;232
8048;851207;850308;355
8049;851207;850401;423
8050;864207;833603;7866
8051;837106;837604;2361
8052;863806;831400;10417
8053;863806;830709;10417
8054;863806;830304;10417
8055;851207;875907;3221
8056;837106;830304;5254
8057;837106;830709;5254
8058;837106;831400;5541
8059;837106;831608;6716
8060;837106;833001;3698
8061;837106;833302;4312
8062;837106;833603;5254
8063;863806;862108;1228
8064;837106;835609;1228
8065;863806;833302;8194
8066;837106;837708;3002
8067;837106;843408;7120
8068;837106;844307;5857
8069;837106;850007;6716
8070;837106;850204;6716
8071;837106;850308;6716
8072;837106;850401;6716
8073;837106;850609;6716
8074;837106;851207;7120
8075;837106;851508;6716
8076;837106;852200;7120
8077;837106;852407;5857
8078;837106;834108;6413
8079;863806;850609;4626
8080;864103;833302;8990
8081;863806;860206;710
8082;863806;854402;4312
8083;863806;854101;4967
8084;863806;853908;3425
8085;863806;853804;3698
8086;863806;853306;4626
8087;863806;853109;4626
8088;863806;853005;4626
8089;863806;852708;4312
8090;863806;852407;4012
8091;863806;852200;4967
8092;863806;831608;11769
8093;863806;851207;4626
8094;863806;833001;8990
8095;863806;850401;4312
8096;863806;850308;4626
8097;863806;850204;4626
8098;863806;850007;4312
8099;863806;844307;4312
8100;863806;843408;6109
8101;863806;837708;8599
8102;863806;837604;8194
8103;863806;835609;7461
8104;863806;834108;6413
8105;863806;833603;7461
8106;837106;853109;6413
8107;863806;851508;4626
8108;863702;870405;4012
8109;837106;852708;6109
8110;863702;874302;5857
8111;863702;874001;5857
8112;863702;873901;5857
8113;863702;872701;1924
8114;863702;872608;1924
8115;863702;872504;2156
8116;863702;871906;4012
8117;863702;871802;4012
8118;863702;871709;3698
8119;863702;871408;3698
8120;863702;871304;3425
8121;863702;875108;6716
8122;863702;871107;3002
8123;863702;875201;6716
8124;863702;870104;3425
8125;863702;870000;3425
8126;863702;866403;2593
8127;863702;866306;2798
8128;863702;866109;2593
8129;863702;865801;1924
8130;863702;865708;1679
8131;863702;865407;1419
8132;863702;865208;969
8133;863702;865106;710
8134;863702;865002;614
8135;863702;864902;1092
8136;863702;871200;3425
8137;837106;863100;7461
8138;863806;862201;1419
8139;837106;853306;6413
8140;837106;853804;7120
8141;837106;853908;7461
8142;837106;854101;7120
8143;837106;854402;7866
8144;837106;860206;7461
8145;837106;861302;7461
8146;837106;862108;7120
8147;837106;862201;7120
8148;837106;862305;7120
8149;837106;862409;7120
8150;863702;874603;5857
8151;837106;863007;7461
8152;837106;853005;6109
8153;837106;863308;7461
8154;837106;863806;7120
8155;837106;863907;7120
8156;837106;864002;7120
8157;837106;864103;7866
8158;837106;864300;7461
8159;837106;864809;8194
8160;837106;864902;8194
8161;837106;865002;7866
8162;837106;865106;7866
8163;863702;875907;4626
8164;863702;875803;8194
8165;837106;862502;7461
8166;851207;865106;5541
8167;851207;862409;3698
8168;851207;862502;4012
8169;851207;863007;4967
8170;851207;863100;4967
8171;851207;863308;5254
8172;851207;863806;4626
8173;851207;863907;4626
8174;851207;864002;4967
8175;851207;864103;5254
8176;851207;864300;5254
8177;851207;864809;5857
8178;863806;861302;1679
8179;851207;865002;5541
8180;851207;862108;4626
8181;851207;865208;5857
8182;851207;865407;6109
8183;851207;865708;6109
8184;851207;865801;6413
8185;851207;866109;7120
8186;851207;866306;7120
8187;851207;866403;7120
8188;851207;870000;3698
8189;851207;870104;3698
8190;851207;870405;2156
8191;851207;871107;3221
8192;851207;871200;3425
8193;851207;864902;5857
8194;836601;874603;7120
8195;836601;865708;6716
8196;864103;831400;10909
8197;864103;830709;10909
8198;864103;830304;10909
8199;836601;871408;6716
8200;836601;871709;7120
8201;836601;871802;7120
8202;836601;871906;7120
8203;836601;872504;5541
8204;836601;872608;5541
8205;836601;872701;5254
8206;836601;873901;6716
8207;851207;862305;3698
8208;836601;874302;7120
8209;851207;862201;3698
8210;836601;875108;7866
8211;836601;875201;7866
8212;836601;875803;9306
8213;836601;875907;6413
8214;851207;853306;560
8215;851207;853804;1092
8216;851207;853908;1679
8217;851207;854101;832
8218;851207;854402;1679
8219;851207;860206;5254
8220;851207;861302;3221
8221;851207;871709;4012
8222;836601;874001;6716
8223;863806;864902;1419
8224;851207;871304;3698
8225;863806;871107;2798
8226;863806;870405;4012
8227;863806;870104;3221
8228;863806;870000;3221
8229;863806;866403;3002
8230;863806;866306;3002
8231;863806;866109;2798
8232;863806;865801;2156
8233;863806;865708;1924
8234;863806;865407;1679
8235;863806;865208;1419
8236;863806;871304;3221
8237;863806;865002;969
8238;863806;871408;3221
8239;863806;864809;1419
8240;863806;864300;710
8241;863806;864103;832
8242;863806;864002;232
8243;863806;863907;109
8244;863806;863806;27
8245;863806;863308;1228
8246;863806;863100;1092
8247;863806;863007;1419
8248;863806;862502;1679
8249;863806;862409;1419
8250;863806;862305;1228
8251;863806;865106;1092
8252;863806;875803;8194
8253;864103;833001;9306
8254;851207;871802;4012
8255;851207;871906;4012
8256;851207;872504;3698
8257;851207;872608;3698
8258;851207;872701;3698
8259;851207;873901;3698
8260;851207;874001;3698
8261;851207;874302;3698
8262;851207;874603;4012
8263;851207;875108;4626
8264;851207;875201;4967
8265;863806;871200;3002
8266;863806;875907;4312
8267;851207;871408;3698
8268;863806;875201;6716
8269;863806;875108;6413
8270;863806;874603;5541
8271;863806;874302;5541
8272;863806;874001;5541
8273;863806;873901;5541
8274;863806;872701;1679
8275;863806;872608;1679
8276;863806;872504;1679
8277;863806;871906;3698
8278;863806;871802;3698
8279;863806;871709;3425
8280;851207;875803;6413
8281;836103;875803;10417
8282;864300;870104;3698
8283;836103;872701;6413
8284;836103;873901;7866
8285;836103;874001;7866
8286;836103;874302;7866
8287;836103;874603;8194
8288;836103;872504;6716
8289;836103;875201;8990
8290;836103;871906;8194
8291;836103;875907;7461
8292;850609;872701;3425
8293;850609;873901;3698
8294;850609;874001;3698
8295;850609;874302;3698
8296;850609;874603;3698
8297;850609;875108;4626
8298;836103;875108;8990
8299;836103;835609;1679
8300;864300;863308;614
8301;864300;863806;710
8302;864300;863907;710
8303;864300;864002;560
8304;864300;864103;164
8305;864300;864300;27
8306;836103;872608;6413
8307;836103;834108;6716
8308;850609;875907;3002
8309;864404;850204;5254
8310;864404;850308;5254
8311;864404;850401;5254
8312;836103;837604;2361
8313;836103;837708;3002
8314;836103;871709;8194
8315;836103;871802;8194
8316;864300;864809;614
8317;864300;865106;423
8318;836103;854402;6109
8319;836103;860009;6716
8320;836103;860206;6716
8321;836103;861302;6716
8322;836103;862108;6109
8323;836103;862201;6413
8324;850609;875201;4967
8325;864300;865002;300
8326;836103;853804;5541
8327;850609;866403;7120
8328;864300;865407;1092
8329;864300;865801;1419
8330;864300;866109;2361
8331;864300;866306;2593
8332;864300;866403;2361
8333;864300;870000;3698
8334;864300;864902;710
8335;836103;851508;5254
8336;864300;862502;2361
8337;836103;843408;6716
8338;836103;844307;5254
8339;836103;850007;4967
8340;836103;850204;5254
8341;836103;850308;4967
8342;836103;850401;4967
8343;836103;854101;5541
8344;836103;851207;5254
8345;836103;853908;5857
8346;836103;852200;5541
8347;836103;852407;4012
8348;836103;852708;4312
8349;836103;853005;4312
8350;836103;853109;4626
8351;836103;853306;4626
8352;850609;875803;6413
8353;836103;850609;5254
8354;850609;871304;3698
8355;850609;871107;3221
8356;850609;871200;3425
8357;864300;853306;5254
8358;864300;853804;4312
8359;864300;853908;4012
8360;864300;854101;5541
8361;864300;843408;6716
8362;864300;860206;27
8363;850609;870000;3425
8364;850609;871408;3698
8365;864300;850609;5254
8366;864300;850401;4967
8367;864300;850308;5254
8368;864300;850204;5254
8369;864300;850007;4967
8370;864300;863100;491
8371;864300;854402;4967
8372;864300;853005;5254
8373;850609;866306;7120
8374;850609;866109;6716
8375;864404;830304;10909
8376;864404;830709;10909
8377;864404;831400;11289
8378;864404;831608;11920
8379;864404;833001;9698
8380;850609;870405;1924
8381;864300;853109;5254
8382;850609;870104;3698
8383;864300;852708;4967
8384;864300;852407;4626
8385;864300;852200;5541
8386;864300;851508;5254
8387;864300;851207;5254
8388;864404;833603;8194
8389;864300;837708;9306
8390;864404;833302;8990
8391;864404;837604;8599
8392;836103;831608;6716
8393;836103;833001;3698
8394;836103;833302;4312
8395;836103;833603;5541
8396;864300;861302;2361
8397;864300;862108;969
8398;864300;844307;4967
8399;864404;835609;7866
8400;836103;830304;5541
8401;864404;837708;9306
8402;864404;843408;6716
8403;864404;844307;5254
8404;864404;850007;5254
8405;864300;862305;1924
8406;864300;862409;2156
8407;864300;865708;1419
8408;864300;862201;2156
8409;864300;830304;10909
8410;864300;837604;8599
8411;864300;835609;7866
8412;864300;834108;6716
8413;864300;833603;7866
8414;864300;833302;8990
8415;864300;833001;9306
8416;864300;831608;11920
8417;836103;831400;5541
8418;864300;830709;10909
8419;836103;830709;5541
8420;850609;871709;3698
8421;864404;834108;7120
8422;850609;871802;4012
8423;850609;871906;3698
8424;850609;872504;3698
8425;850609;872608;3425
8426;864300;863007;710
8427;864300;831400;10909
8428;864404;863907;832
8429;864404;863308;491
8430;836103;871408;7866
8431;836103;871304;7866
8432;836103;871200;7866
8433;836103;871107;7461
8434;836103;870405;6413
8435;836103;870104;7866
8436;836103;870000;7866
8437;836103;866403;8599
8438;836103;866306;8599
8439;836103;866109;8599
8440;864300;865208;710
8441;836103;864002;6413
8442;864404;863806;969
8443;864404;862502;2361
8444;864404;864002;710
8445;864404;864103;355
8446;864404;864300;164
8447;836103;865801;7866
8448;836103;865708;7866
8449;836103;865407;7461
8450;836103;865208;7120
8451;836103;865106;7120
8452;836103;865002;6716
8453;836103;864902;7120
8454;836103;864809;7120
8455;864404;853804;4626
8456;836103;864207;6716
8457;864300;870405;4626
8458;864404;852200;5857
8459;864404;853306;5254
8460;851207;835609;6413
8461;851207;834108;2156
8462;851207;833603;3425
8463;851207;833302;4626
8464;851207;833001;4967
8465;851207;831608;8194
8466;851207;831400;6716
8467;851207;830709;6716
8468;851207;830304;6716
8469;850308;830304;6716
8470;864404;853109;5541
8471;864404;853005;5254
8472;864404;863100;614
8473;864404;854402;4967
8474;836103;864103;6716
8475;864404;862409;2361
8476;864404;862305;2156
8477;864404;862201;2156
8478;864404;862108;1092
8479;864404;852708;4967
8480;864404;860206;232
8481;864404;852407;4967
8482;864404;854101;5541
8483;864404;853908;4012
8484;864404;850609;5254
8485;864404;851207;5541
8486;864404;851508;5254
8487;864404;863007;832
8488;864404;861302;2593
8489;850308;853908;1419
8490;864300;871709;4012
8491;864300;871408;4012
8492;836103;864300;6716
8493;864300;875907;4967
8494;864300;875803;8599
8495;864300;875201;7120
8496;864300;875108;7120
8497;864300;874603;6109
8498;864300;874302;6109
8499;864300;874001;6109
8500;850308;852708;1092
8501;850308;853005;710
8502;850308;853109;491
8503;836103;862409;6413
8504;864300;871802;4312
8505;864404;864809;423
8506;850308;862201;3425
8507;850308;862108;4312
8508;850308;861302;3002
8509;850308;860206;4967
8510;850308;853306;355
8511;850308;854101;969
8512;850308;853804;832
8513;864300;871906;4312
8514;864300;872504;2361
8515;864300;872608;2361
8516;864300;872701;2361
8517;864300;873901;6109
8518;836103;862502;6413
8519;850308;854402;1679
8520;850308;850204;109
8521;836103;863806;6109
8522;864300;871107;3425
8523;850308;830709;6716
8524;850308;831400;6716
8525;850308;831608;8194
8526;850308;833001;5254
8527;850308;833302;4626
8528;850308;833603;3698
8529;850308;834108;2156
8530;850308;835609;6109
8531;850308;837604;6413
8532;850308;837708;5857
8533;850308;843408;5541
8534;836103;863907;6413
8535;850308;851207;355
8536;836103;863007;6413
8537;836103;863100;6716
8538;836601;866109;7461
8539;836103;863308;6716
8540;850308;852407;1419
8541;850308;844307;4012
8542;850308;851508;423
8543;850308;850007;109
8544;850308;850609;355
8545;864300;871304;4012
8546;850308;850401;232
8547;864300;871200;3698
8548;850308;850308;27
8549;836103;862305;6109
8550;850308;852200;614
8551;923104;865801;13108
8552;923104;865708;13108
8553;904404;862305;16621
8554;923104;865407;13108
8555;904404;862108;16369
8556;904404;853306;16621
8557;904404;853804;16988
8558;904404;853908;16988
8559;904404;854101;16369
8560;904404;854402;16369
8561;904404;860206;16091
8562;923104;866109;13445
8563;904404;861302;16621
8564;904404;864809;16091
8565;904404;862201;16621
8566;904404;862409;16621
8567;904404;864300;16091
8568;904404;862502;16621
8569;922807;864103;12666
8570;923104;865208;12805
8571;904404;863007;16369
8572;904404;863100;16369
8573;904404;863308;16091
8574;904404;863806;16369
8575;904404;863907;16369
8576;904404;865002;16369
8577;904404;864103;16369
8578;923104;866306;13445
8579;904404;864902;16091
8580;904404;865106;16369
8581;904404;865208;16369
8582;904404;865407;16369
8583;904404;865708;16369
8584;904404;865801;16621
8585;904404;866109;16621
8586;904404;866306;16621
8587;923104;866403;13445
8588;904404;864002;16369
8589;904404;872608;16621
8590;904404;871200;16369
8591;904404;875201;16621
8592;904404;875108;16621
8593;904404;874603;16369
8594;904404;874302;16369
8595;904404;874001;16369
8596;904404;875907;15724
8597;904404;872701;16621
8598;923000;864103;12666
8599;904404;872504;16621
8600;904404;871906;16091
8601;904404;871802;16091
8602;904404;871709;16091
8603;904404;871408;16091
8604;922807;863907;12666
8605;904404;873901;16091
8606;923000;865407;13108
8607;922807;865801;13108
8608;922807;865708;12805
8609;922807;865407;12805
8610;922807;865208;12666
8611;923000;866306;13445
8612;923000;866109;13445
8613;904404;875803;16988
8614;923000;865708;13108
8615;904404;871107;16369
8616;923000;865208;12805
8617;923000;865106;12805
8618;923000;865002;12666
8619;923000;864902;12464
8620;923000;864809;12464
8621;923000;864300;12666
8622;923000;865801;13108
8623;923104;863907;12805
8624;904404;871304;16091
8625;922807;862409;13108
8626;922807;862305;13108
8627;922807;862201;13108
8628;922807;862108;12805
8629;923104;863100;12805
8630;922807;863007;12666
8631;923104;863806;13108
8632;922807;863100;12666
8633;923104;864002;12805
8634;923104;864103;12805
8635;923104;864300;12666
8636;923104;864809;12464
8637;923104;864902;12464
8638;923104;865002;12805
8639;923104;863308;12666
8640;922807;864300;12464
8641;904404;870405;16091
8642;904404;870104;16091
8643;904404;870000;16091
8644;904404;866403;16621
8645;922807;865106;12666
8646;922807;865002;12666
8647;922807;862502;13108
8648;922807;864809;12274
8649;923104;865106;12805
8650;922807;864207;12666
8651;904404;831400;18529
8652;922807;864002;12666
8653;904404;853109;16621
8654;922807;863806;12805
8655;922807;863308;12464
8656;922807;864902;12274
8657;922807;833302;14486
8658;920002;830304;14160
8659;920002;830709;14160
8660;920002;831400;14160
8661;923000;863806;12805
